FeedId,category,subcategory,catsub,groupcategory,moviecategory,rank,title,author,link,linkType,linkValue,shortDescription,description,bodyLinks,image,publishedDate,duration,tags 
"938ECCA3-3546-4E76-A05C-843FCBA92701","Antigravity","John Hutchison","Antigravity_John Hutchison","John Hutchison","none","69934","Scientist John Hutchison Uses Frequency Healing to Restore The Gulf After BP Oil Spill","Jerry Cope","https://www.youtube.com/watch?v=lA6qtAZjT5E","youtube","lA6qtAZjT5E","Scientist John Hutchison Uses Frequency Healing to Restore The Gulf After BP Oil Spill","Scientist John Hutchison Uses Frequency Healing to Restore The Gulf After BP Oil Spill","","https://i.ytimg.com/vi/lA6qtAZjT5E/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCGniO94Q-fx8w6G2vUl9QgKMUG6g","2024-02-19 19:16:53.300","14:55     ",""
"DD82EFF9-7389-47A6-B77F-8442AFD2D780","All Movies","Cult Classics","All Movies_Cult Classics","Cult Classics","Cult Classics","7309","Jason of Star Command - Feature Film Version","Robert Gordon","https://www.youtube.com/watch?v=gfi3XZvY-38","youtube","gfi3XZvY-38","I re-edited the first season that originally aried as part of the   Tarzan and the Super 7   series. Taking out all the chapter breaks  ...","I re-edited the first season that originally aried as part of the   Tarzan and the Super 7   series. Taking out all the chapter breaks  ...","","https://i.ytimg.com/vi/gfi3XZvY-38/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDgiK5E4hlfgQG-m__sq9DCHvVebA","2021-02-21 14:38:15.390","2:45:03   ",""
"6DB66050-F1F1-4285-BACB-844A465B57E7","All Movies","Mystery","All Movies_Mystery","Mystery","Mystery","127298","Midsomer Murders - S20E6 - Send in the Clowns - Full Episode","Midsomer Murders - Full Episodes","https://www.youtube.com/watch?v=QQgWM8mSSxs","youtube","QQgWM8mSSxs","Things take a gruesome turn when Ferabbees Circus comes to town  bringing with it a chain of sinister clown sightings  ...","Things take a gruesome turn when Ferabbees Circus comes to town  bringing with it a chain of sinister clown sightings  ...","","https://i.ytimg.com/vi/QQgWM8mSSxs/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDFIed2jjoFxTObpJAEC3WsvQT0GQ","2021-01-10 20:12:35.123","1:29:06   ",""
"DB48191A-76C4-40C0-BA67-84579C58D4C8","All Movies","Cult Classics","All Movies_Cult Classics","Cult Classics","Cult Classics","6309","Curious Minds  Operation Paperclip - Presented by Professor Thilo Schimmel","Lone Star College-Kingwood","https://www.youtube.com/watch?v=f8gqFbsqPuA","youtube","f8gqFbsqPuA","Curious Minds: Operation Paperclip - Presented by Professor Thilo Schimmel","Curious Minds: Operation Paperclip - Presented by Professor Thilo Schimmel","","https://i.ytimg.com/vi/f8gqFbsqPuA/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLC4P0H0OX6o-KA3eZ4_KEIfU3ZDtA","2021-02-21 15:21:42.230","51:42     ",""
"57B8F533-3874-40F4-BCBA-8486675A7472","Aliens UFOs","Sightings","Aliens UFOs_Sightings","Sightings","aliens","999999111","Einstein Didn t Invent Relativity  - Physics Explained for Beginners","Parth G","https://www.youtube.com/watch?v=Z0MpmG114ik","youtube","Z0MpmG114ik","Einstein Didn't Invent Relativity! - Physics Explained for Beginners","Einstein Didn't Invent Relativity! - Physics Explained for Beginners","","https://i.ytimg.com/vi/Z0MpmG114ik/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDOpYFkx1-rdefjL93Uy5GvFD9Zpg","2021-11-07 13:03:06.047","20:56     ",""
"6BCC5009-630D-435D-A4B1-8491E192688C","All Movies","Cult Classics","All Movies_Cult Classics","Cult Classics","Cult Classics","1508978","Brush   The Movie","Black Deniro","https://www.youtube.com/watch?v=5caxAv4IQcA","youtube","5caxAv4IQcA","Brush   is the story of a young man named John Pennick  Black Deniro  who grows up in a tough neighborhood of violence  ...","Brush   is the story of a young man named John Pennick  Black Deniro  who grows up in a tough neighborhood of violence  ...","","https://i.ytimg.com/vi/5caxAv4IQcA/hq2.jpg?sqp=-oaymwEjCOADEI4CSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLAxZclkKKz7dcGAl2kRAFTs5eASBQ","2021-05-12 03:13:36.713","1:44:04   ",""
"2B57AC41-09C2-423A-ABED-8495854DDB11","Drones","General","General","General","","1709","40  Minutes of St. Louis Graffiti - Drone Footage","QuasarCamp","https://www.youtube.com/watch?v=bHXJBqPV5lA","youtube","bHXJBqPV5lA","40+ Minutes of St. Louis Graffiti - Drone Footage","40+ Minutes of St. Louis Graffiti - Drone Footage","","https://i.ytimg.com/vi/bHXJBqPV5lA/hqdefault.jpg?sqp=-oaymwEjCOADEI4CSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCGTbMtPJcz_EXe0WH7q1nP6TXDqA","2021-11-08 12:33:38.740","41:37     ",""
"6352B0AC-C5F3-4154-B3B5-84A5E000B37C","Antigravity","Graviflyer","Antigravity_Graviflyer","Graviflyer","none","999999998","Graviflyer Alexey replication pt1 ""Not for kids""","","https://www.youtube.com/watch?v=pcbPB_teB_A","embed_youtube","pcbPB_teB_A","Graviflyer Alexey replication pt1 ""Not for kids."" 2 small disc 1 large aluminum round tray 24 5/16 ring magnets total . Paired north and north total 12 sets 6 pairs on each small disc bolted Hexagon pattern per small disc. 2 brushless motors 2 speed controllers. 2 Plastic disc for motor mounts structure.  No tesla coil or ultrasonic circuit during test. Device total weigh 5lbs. Repeated test consistant -0.20oz weight loss, and unusual  jump to -0.38oz weight loss. My scale shuts off after 40 seconds so future test I need to push down on scale every 35 seconds.""Caution Do not use high rpms"" seen a video recently were the plastic spinning disc exploded, ""do not use plastic disc"" "" only use metal disc and metal bolts "" to attach magnets onto the 2 small disc.","2 small disc 1 large aluminum round tray 24 5/16 ring magnets total . Paired north and north total 12 sets 6 pairs on each small disc bolted Hexagon pattern per small disc. 2 brushless motors 2 speed controllers. 2 Plastic disc for motor mounts structure.  No tesla coil or ultrasonic circuit during test. Device total weigh 5lbs. Repeated test consistant -0.20oz weight loss, and unusual  jump to -0.38oz weight loss. My scale shuts off after 40 seconds so future test I need to push down on scale every 35 seconds.""Caution Do not use high rpms"" seen a video recently were the plastic spinning disc exploded, ""do not use plastic disc"" "" only use metal disc and metal bolts "" to attach magnets onto the 2 small disc.","","https://img.youtube.com/vi/pcbPB_teB_A/hqdefault.jpg","2024-03-02 00:19:44.083","0:00:00   ",""
"3722B36E-DB37-4E81-BD72-84ACD6ABC4B7","All Movies","Suspense","","Suspense","","146081","Below The Fold   Full Movie   Mystery Thriller   Sarah McGuire","Movie Central","https://www.youtube.com/watch?v=d1zB40q26_g","youtube","d1zB40q26_g","Below The Fold | Full Movie | Mystery Thriller | Sarah McGuire","Below The Fold | Full Movie | Mystery Thriller | Sarah McGuire","","https://i.ytimg.com/vi/d1zB40q26_g/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBvxI9NqcVeIeKdxV1HzB6rc1-ixw","2024-07-04 22:29:40.710","1:32:27   ",""
"4319BF34-429D-400B-9590-84AD3295CE46","Antigravity","Physics","","Geometric Algebra","","21940","Introduction to Geometric  Clifford  Algebra.","Peeter Joot's math and physics play","https://www.youtube.com/watch?v=mz3tk4LRJjc","youtube","mz3tk4LRJjc","Introduction to Geometric (Clifford) Algebra.","Introduction to Geometric (Clifford) Algebra.","","https://i.ytimg.com/vi/mz3tk4LRJjc/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDOQHuyNb1vpJETBvAOxCuVqKb1Iw","2024-07-16 11:10:42.827","23:05     ",""
"000733AD-F89C-453C-82D1-84AF70F475DA","All Movies","Cult Classics","All Movies_Cult Classics","Cult Classics","Cult Classics","5453","Israeli settlements amount to war crimes  says UN rights expert","Global News","https://www.youtube.com/watch?v=J7EuKKgK9hg","youtube","J7EuKKgK9hg","Israeli settlements amount to war crimes, says UN rights expert","Israeli settlements amount to war crimes, says UN rights expert","","https://i.ytimg.com/vi/J7EuKKgK9hg/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCV3A7PpSgtfqYVgqAt4YzV9iVcSg","2023-11-30 13:12:56.097","1:49      ",""
"537CB8A5-A27A-43FB-B795-84D7CE49B6AE","Drones","General","General","General","","290929","32BitsOfGil  Fastest Lap  Miami   Drone Racing League","Drone Racing League","https://www.youtube.com/watch?v=GTifvVZBNWs","youtube","GTifvVZBNWs","Fastest Lap  32BitsOfGil  00 53.5  Miami Nights DRL is the premiere professional race series for FPV drone racing. The Drone ...","Fastest Lap  32BitsOfGil  00 53.5  Miami Nights DRL is the premiere professional race series for FPV drone racing. The Drone ...","","https://i.ytimg.com/vi/GTifvVZBNWs/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBzsV84MRCqRdXQR8X0msHCvxlCNA","2021-01-10 01:00:43.597","0:59      ",""
"6FCE7E0E-F072-44E3-8697-84DC6818D738","All Movies","Sci-Fi","All Movies_Sci-Fi","Sci-Fi","Sci-Fi","999999110","The 10 SEXIEST Ships in STAR TREK","Generation Films","https://www.youtube.com/watch?v=bRf-WbgY6Ws","youtube","bRf-WbgY6Ws","In this video we look at the 10 sexiest ships in Star Trek  in my opinion. These include  obviously  the Enterprise E  since it is my ...","In this video we look at the 10 sexiest ships in Star Trek  in my opinion. These include  obviously  the Enterprise E  since it is my ...","","https://i.ytimg.com/vi/bRf-WbgY6Ws/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLD_oIYWFA2Oga3knAJOKZaeqgdPnw","2021-02-28 14:50:12.267","11:44     ",""
"E866F49C-6116-4BE7-876A-84DFB3253A7F","All Movies","Sci-Fi","All Movies_Sci-Fi","Sci-Fi","Sci-Fi","346673","Evasive Action  Full Movie  Action  Crime","Popcornflix","https://www.youtube.com/watch?v=coO_r0FeMh8","youtube","coO_r0FeMh8","Santa Ana Federal Penitentiary is closing and five of its most dangerous criminals are to be transferred to the Redwood Maximum ...","Santa Ana Federal Penitentiary is closing and five of its most dangerous criminals are to be transferred to the Redwood Maximum ...","","https://i.ytimg.com/vi/coO_r0FeMh8/hqdefault.jpg?sqp=-oaymwEjCOADEI4CSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLD4fwll5C2DI29aeS6eczkcsXFkxw","2021-02-21 15:08:37.903","1:31:10   ",""
"4C964A04-8621-43F6-B0E5-85012E327960","All Movies","Time Travel","All Movies_Time Travel","Time Travel","Time Travel","1235051","The CIA On Time Travel And The Holographic Reality - The Gateway Process","Brian Scott","https://www.youtube.com/watch?v=oXfzxo4rumE","youtube","oXfzxo4rumE","The CIA On Time Travel And The Holographic Reality - The Gateway Process","The CIA On Time Travel And The Holographic Reality - The Gateway Process","","https://i.ytimg.com/vi/oXfzxo4rumE/hqdefault.jpg?sqp=-oaymwEjCOADEI4CSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLB13Q3l_JQwb8rqRpaTbxTNjsGFEA","2021-02-25 13:24:14.257","1:58:19   ",""
"3012DA0F-E508-4548-B09D-851E52696FDB","Drones","General","General","General","","2594954","Epic FPV Drone Flying UK","Magic FPV","https://www.youtube.com/watch?v=nsI2eMFEvkc","youtube","nsI2eMFEvkc","Epic FPV Drone Flying UK!","Epic FPV Drone Flying UK!","","https://i.ytimg.com/vi/nsI2eMFEvkc/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLAetrzqbQyG9v32hh9YQOFUMvtaQg","2021-11-03 23:42:09.837","4:12      ",""
"D5E97FDD-02ED-411E-A596-8522B5DCF147","All Movies","Thrillers","All Movies_Thrillers","Thrillers","Thrillers","490989","Blind Revenge   Full Thriller Movie   Daryl Hannah","Movie Central","https://www.youtube.com/watch?v=3WAbGrbCLU0","youtube","3WAbGrbCLU0","This film is under license from Vision Films Inc. All rights reserved   Blind Revenge - Sir Paul  a distinguished author  blinded in a ...","This film is under license from Vision Films Inc. All rights reserved   Blind Revenge - Sir Paul  a distinguished author  blinded in a ...","","https://i.ytimg.com/vi/3WAbGrbCLU0/hq2.jpg?sqp=-oaymwEjCOADEI4CSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBHkSlLQ7V6FZ63P6AOc_GhVxl2TA","2021-01-10 20:16:09.030","1:27:29   ",""
"36F1565D-01E0-4C1F-AEF6-8545D23BDD26","Antigravity","Faster Than Light","","Faster Than Light","","2449859","I never understood why you can t go faster than light - until now","FloatHeadPhysics","https://www.youtube.com/watch?v=Vitf8YaVXhc","youtube","Vitf8YaVXhc","I never understood why you can't go faster than light - until now!","I never understood why you can't go faster than light - until now!","","https://i.ytimg.com/vi/Vitf8YaVXhc/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDKKfo3oEXBDtCLbgbGYeDfpYZlDw","2024-11-04 12:51:34.230","16:40     ",""
"222F7B24-4BCF-4C1A-834F-8549200FB614","Antigravity","General","Antigravity_General","General","","2341820","2000 Year Old Anti-Gravity Jar Found in India  SECRET REVEALED","PraveenMohan","https://www.youtube.com/watch?v=QPIwi-USquY","youtube","QPIwi-USquY","2000 Year Old Anti-Gravity Jar Found in India? SECRET REVEALED","2000 Year Old Anti-Gravity Jar Found in India? SECRET REVEALED","","https://i.ytimg.com/vi/QPIwi-USquY/hqdefault.jpg?sqp=-oaymwEjCOADEI4CSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCbMcrUJYGXYZJmiocIIrER1fI1dw","2021-11-27 17:37:26.570","10:49     ",""
"3C0F910B-D871-4425-A3F9-85612DAFF258","Drones","Insect Drones","Drones_Insect Drones","Middleeast","","6749","ATYCBY  Winged Insect Drones  Eco Friendly Shoes   More","Digital Trends","https://www.youtube.com/watch?v=wiBwdoWHZLI","youtube","wiBwdoWHZLI","At any given moment  there are approximately a zillion different crowdfunding campaigns happening on the web. Take a stroll ...","At any given moment  there are approximately a zillion different crowdfunding campaigns happening on the web. Take a stroll ...","","https://i.ytimg.com/vi/wiBwdoWHZLI/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDL0R2Hr3uD7efEe3lDIao53ueApA","2021-01-10 00:53:31.557","4:18      ",""
"36B655FC-8FE2-4D79-BD6F-859FECE65554","Antigravity","General","Antigravity_General","General","","539725","The anti-gravity platofrm of Viktor Grebennikov","Above Duality","https://www.youtube.com/watch?v=MGh5Ry-VU_A","youtube","MGh5Ry-VU_A","The anti-gravity platofrm of Viktor Grebennikov","The anti-gravity platofrm of Viktor Grebennikov","","https://i.ytimg.com/vi/MGh5Ry-VU_A/hqdefault.jpg?sqp=-oaymwEjCOADEI4CSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLAT3GgBrqCh4VmSkZgJGRLE6YHTCQ","2022-03-20 18:38:46.543","2:38      ",""
"B8F6B612-9180-4734-A170-85A2117147F6","All Movies","Sci-Fi","","Sci-Fi","","813347","BEST SCI-FI MOVIE   Watch the full film for free   Andromeda","Darts Movie","https://www.youtube.com/watch?v=Ew1jq-5OMKw","youtube","Ew1jq-5OMKw","BEST SCI-FI MOVIE | Watch the full film for free | Andromeda","BEST SCI-FI MOVIE | Watch the full film for free | Andromeda","","https://i.ytimg.com/vi/Ew1jq-5OMKw/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDRWsLnJRQNAh1moADyEljlvytVZg","2025-07-06 00:22:50.267","1:18:40   ",""
"1FAAD07A-3290-4187-9AC0-85A61653AB2F","Antigravity","General","Antigravity_General","General","","32418","anti-gravity wheel experiment","adrew721","https://www.youtube.com/watch?v=WoHAS0-ERvY","youtube","WoHAS0-ERvY","anti-gravity wheel experiment","anti-gravity wheel experiment","","https://i.ytimg.com/vi/WoHAS0-ERvY/hqdefault.jpg?sqp=-oaymwEjCOADEI4CSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDvFqXDoger0szshrhaAF0yib8uhQ","2021-11-27 17:41:55.123","2:49      ",""
"67EA8D0D-8543-4789-8DF8-85AA46365951","All Movies","LMN","","LMN","","46501","Mommy Made Me Murder 2024  LMN    NEW  Lifetime Movies 2024   Based On A True Story","Faiz Ur Rehman Vlogs","https://www.youtube.com/watch?v=7sxdt0hGp7c","youtube","7sxdt0hGp7c","Mommy Made Me Murder 2024 #LMN | [NEW] Lifetime Movies 2024 | Based On A True Story","Mommy Made Me Murder 2024 #LMN | [NEW] Lifetime Movies 2024 | Based On A True Story","","https://i.ytimg.com/vi/7sxdt0hGp7c/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLA19Dr-3dn-xIJK2ai26KVfGNP1JA","2024-11-04 10:12:14.943","1:23:44   ",""
"BCA00DA5-E4EA-4B8C-B662-85B7AC996FB8","Antigravity","Graviflyer","Antigravity_Graviflyer","Graviflyer","none","999999999","Alexey Chekurkov Electromagnetic Field Lift August 8 2018","Li-mimesis","https://www.youtube.com/watch?v=Ga66_TjtpWk","youtube","Ga66_TjtpWk","Alexey Chekurkov Electromagnetic Field Lift August 8 2018","Alexey Chekurkov Electromagnetic Field Lift August 8 2018","","https://i.ytimg.com/vi/Ga66_TjtpWk/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLD3YzuPtKmMj-O95-FmqbsHVVIJXg","2024-02-13 23:25:11.310","6:33      ",""
"F980D31B-B4FA-4360-8F2B-85C13DD95E1A","Drones","General","General","General","","13634","PRACTICAL SPACESHIP EFFECT  B MOVIE STYLE","createscifi","https://www.youtube.com/watch?v=cPc_grB8kss","youtube","cPc_grB8kss","In this episode  we create a practical effect composition of a model sci-fi spaceship flying through space using Adobe Premiere ...","In this episode  we create a practical effect composition of a model sci-fi spaceship flying through space using Adobe Premiere ...","","https://i.ytimg.com/vi/cPc_grB8kss/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBmgYJErzQLUCXenrtLtNgBXcJcjw","2021-04-05 00:12:24.067","12:31     ",""
"CCDE8DA5-0A5F-4527-973A-85E2E9B39E3D","All Movies","Horror","All Movies_Horror","Horror","Horror","334648","A Haunting In Salem   Horror Central","Horror Central","https://www.youtube.com/watch?v=Q-KKfCQAY3s","youtube","Q-KKfCQAY3s","This film is under license from The Asylum. All rights reserved.    In this spine-chilling indie horror flick  a sheriff relocates to ...","This film is under license from The Asylum. All rights reserved.    In this spine-chilling indie horror flick  a sheriff relocates to ...","","https://i.ytimg.com/vi/Q-KKfCQAY3s/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCEkAiBZZSt1956EOdTHxngQjJ4uw","2021-02-28 00:14:09.950","1:25:53   ",""
"E4B09D69-2750-463E-9229-85E96E687F1A","Drones","General","General","General","","154276","HOW TO FLY A FPV RACE DRONE. UAVFUTURES Flight School - Lesson 2 BASIC TURNS","UAVfutures","https://www.youtube.com/watch?v=pgheJzA1WfQ","youtube","pgheJzA1WfQ","How to Fly An FPV Race Drone. Learn how to Fly a drone in the UAVFUTURES Flight school. Some step by step basics to help ...","How to Fly An FPV Race Drone. Learn how to Fly a drone in the UAVFUTURES Flight school. Some step by step basics to help ...","","https://i.ytimg.com/vi/pgheJzA1WfQ/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLA9fEhUy-vhSaB0cVyJ0Gib0JQ1Ow","2021-01-10 01:00:43.597","3:50      ",""
"85B56BE0-E6E4-4287-B170-85F552538487","All Movies","Cult Classics","All Movies_Cult Classics","Cult Classics","Cult Classics","98756","Jocko Podcast 327  Attack on The USS Liberty w  Phil Tourney  Larry Bowen  Joe Meadors.","Jocko Podcast","https://www.youtube.com/watch?v=JITBsNMcN8A","youtube","JITBsNMcN8A","Jocko Podcast 327: Attack on The USS Liberty w/ Phil Tourney, Larry Bowen, Joe Meadors.","Jocko Podcast 327: Attack on The USS Liberty w/ Phil Tourney, Larry Bowen, Joe Meadors.","","https://i.ytimg.com/vi/JITBsNMcN8A/hqdefault.jpg?sqp=-oaymwEjCOADEI4CSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLD731YJ4CcFNBXqYspInqDmk_HyFQ","2023-12-01 12:22:18.490","2:40:30   ",""
"39864B25-7091-4636-ADF9-8609EF575EDE","Antigravity","Graviflyer","Antigravity_Graviflyer","Graviflyer","none","1821","New Antigravity motor for Graviflyer","Black Squad","https://www.youtube.com/watch?v=gukwisB8mwQ","youtube","gukwisB8mwQ","New Antigravity motor for Graviflyer!","New Antigravity motor for Graviflyer!","","https://i.ytimg.com/vi/gukwisB8mwQ/hq720.jpg?sqp=-oaymwE9COgCEMoBSFryq4qpAy8IARUAAAAAGAElAADIQj0AgKJDeAHwAQH4Af4JgALQBYoCDAgAEAEYZSBcKEowDw==&rs=AOn4CLDzzP_c3PFnuI33XqUHtjrzQUlPAQ","2024-03-01 01:28:55.750","1:29      ",""
"E2505A6F-95A2-4366-BD1A-86167267E453","Antigravity","Faster Than Light","","Faster Than Light","","142096","The Lore of FTL  A Deep Dive","SaadTheGlad","https://www.youtube.com/watch?v=shRBk8SLiVg","youtube","shRBk8SLiVg","The Lore of FTL: A Deep Dive","The Lore of FTL: A Deep Dive","","https://i.ytimg.com/vi/shRBk8SLiVg/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLACZC6zBccPN8hUwvjfn5l2C98SiQ","2024-11-04 12:51:34.230","1:00:22   ",""
"78A6679B-1470-4385-99F0-8621CAE33FF0","All Movies","LMN","","LMN","","79206","Out of Control 2024  LMN Movies - New Lifetime Movies 2024 - Based On A True Story","à¦§à¦¾à¦à¦§à¦¾ Toon","https://www.youtube.com/watch?v=7Ran-QEBkx8","youtube","7Ran-QEBkx8","Out of Control 2024 #LMN Movies - New Lifetime Movies 2024 - Based On A True Story","Out of Control 2024 #LMN Movies - New Lifetime Movies 2024 - Based On A True Story","","https://i.ytimg.com/vi/7Ran-QEBkx8/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBv1QqkF4zdCqyDzBZtuVEZsOo5Pg","2024-11-04 10:11:19.967","1:42:15   ",""
"654DB6F4-67F6-45D6-BDA7-8625ED41153A","All Movies","Comedy","","Comedy","","2507850","Comedy Movie 2022 - One Last Night","GuysMovies","https://www.youtube.com/watch?v=iFiRPL7NPcw","youtube","iFiRPL7NPcw","Comedy Movie 2022 - One Last Night","Comedy Movie 2022 - One Last Night","","https://i.ytimg.com/vi/iFiRPL7NPcw/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBXNEtMqmOPZ6G3Dp1lqu_w72K9Lg","2024-11-04 12:09:49.413","1:16:58   ",""
"DB558749-7842-4405-B8B8-86292DB17B02","Antigravity","Graviflyer","Antigravity_Graviflyer","Graviflyer","none","999999999","Alexey Chekurkov's Antigravity Device","American Antigravity","https://www.youtube.com/watch?v=1aKHgiJDoDw","youtube","1aKHgiJDoDw","Alexey Chekurkov's Antigravity Device","Alexey Chekurkov's Antigravity Device","","https://i.ytimg.com/vi/1aKHgiJDoDw/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLAA1F-7tBzYcasFKGSakXjfrx_B_Q","2024-03-04 23:49:46.687","5:26      ",""
"DF86A717-9286-48C5-B722-862AAD223691","All Movies","Cult Classics","All Movies_Cult Classics","Cult Classics","Cult Classics","141","Big Chance  1933    Full Movie   John Darrow   Merna Kennedy   Mickey Rooney","Classic Hollywood Movies","https://www.youtube.com/watch?v=-6ojGrCOf8E","youtube","-6ojGrCOf8E","Gangsters try to get a boxer to throw an important fight. Director  Albert Herman Writer  Mauri Grashin Starring  John Darrow  ...","Gangsters try to get a boxer to throw an important fight. Director  Albert Herman Writer  Mauri Grashin Starring  John Darrow  ...","","https://i.ytimg.com/vi/-6ojGrCOf8E/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBgvg39AGvTgBSUFUw6WtSQlair8g","2021-01-10 19:22:16.930","1:00:20   ",""
"F84476E7-7D65-456B-B3CC-863947C0FC12","Artificial Intelligence","AI","Artificial Intelligence_AI","CatGPT","","141284","When ChatGPT Gives you 2000 IQ..","Docter","https://www.youtube.com/watch?v=faD6fas-baU","youtube","faD6fas-baU","When ChatGPT Gives you 2000 IQ..","When ChatGPT Gives you 2000 IQ..","","https://i.ytimg.com/vi/faD6fas-baU/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCxyMLBPrrJktFNzZOp2ND2B6-QoA","2023-04-16 18:20:08.763","8:01      ",""
"B2B02035-3B44-411E-86ED-8646174B1160","Drones","Dragonfly Drones","Drones_Dragonfly Drones","Dragonfly Drones","","224816","California Drone UFO Only in Fresno - Higher Detail CG","bord101","https://www.youtube.com/watch?v=gYMdQO7LHyc","youtube","gYMdQO7LHyc","California Drone UFO Only in Fresno - Higher Detail CG","California Drone UFO Only in Fresno - Higher Detail CG","","https://i.ytimg.com/vi/gYMdQO7LHyc/hqdefault.jpg?sqp=-oaymwEjCOADEI4CSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBl9z2C4JPmpy_VbskoRfR-68yIvg","2024-03-31 19:45:20.933","0:20      ",""
